ID,ageCategoryWeight,sex,averageTime,averageRank,weightedAppearance,yearsOfParticipation,yearsSinceLastParticipation
20079,4041,1,19798.0,3162.0,3,1,5
20080,4038,1,12536.5,322.5,6,2,4
20081,5773,1,18116.0,2723.0,3,1,5
20082,1723,0,16832.0,2231.0,3,1,5
20083,4041,0,18117.0,2724.0,3,1,5
20084,4038,0,16631.0,2146.0,3,1,5
20085,5138,1,14543.0,1198.0,3,1,5
20086,5138,1,14221.0,904.0,7,2,1
20087,5138,0,16882.0,2259.0,3,1,5
20088,5529,1,17323.0,2446.0,3,1,5
20089,5773,1,13431.0,639.0,3,1,5
20090,5773,1,17257.0,2428.0,3,1,5
20091,1723,0,21994.0,3420.0,3,1,5
20092,2553,1,14789.5,1253.5,6,2,4
20093,4038,0,15837.5,1770.0,6,2,4
20094,4041,0,13535.0,681.0,3,1,5
20095,5529,0,15823.0,1780.0,3,1,5
20096,2553,1,13643.0,733.0,3,1,5
20097,5773,0,17948.0,2665.0,3,1,5
20098,4038,1,16886.0,2262.0,3,1,5
20099,5138,0,18206.0,2762.0,3,1,5
20100,5773,1,15584.0,1655.0,3,1,5
20101,630,1,18061.0,2703.0,3,1,5
20102,5529,1,19035.0,2996.0,3,1,5
20103,2553,0,21312.0,3364.0,3,1,5
20104,2553,1,16764.0,2212.0,3,1,5
20105,630,1,18142.0,2737.0,3,1,5
20106,5773,1,14181.0,1027.0,3,1,5
20107,5529,0,15782.0,1758.0,3,1,5
20108,5138,0,16553.0,2114.0,3,1,5
20109,4041,0,19276.0,3048.0,3,1,5
20110,2553,0,16871.0,2252.0,3,1,5
20111,2553,1,13657.0,738.0,3,1,5
20112,5529,0,14268.5,1053.5,6,2,4
20113,5138,1,12372.0,304.0,3,1,5
20114,2553,0,15290.0,1538.0,3,1,5
20115,2553,1,18829.0,2955.0,3,1,5
20116,5773,1,13130.5,510.0,6,2,4
20117,5773,1,19352.0,3067.0,3,1,5
20118,4038,1,15578.0,1577.0,3,1,4
20119,4041,1,15656.0,1624.0,3,1,4
20120,5138,0,20172.0,3424.0,3,1,4
20121,5138,1,14148.0,850.0,3,1,4
20122,5773,0,22322.0,3778.0,3,1,4
20123,5529,1,16562.0,2105.0,3,1,4
20124,1289,1,13978.0,773.0,3,1,4
20125,5773,0,15642.0,1615.0,3,1,4
20126,2553,1,17024.0,2320.0,3,1,4
20127,5138,1,15418.666666666666,1187.0,11,3,1
20128,5773,1,17102.0,2350.0,3,1,4
20129,1723,0,23020.0,3852.0,3,1,4
20130,2553,1,14354.0,951.0,3,1,4
20131,4038,1,11978.0,168.0,3,1,4
20132,630,1,17243.0,2403.0,3,1,4
20133,4041,1,20842.0,3561.0,3,1,4
20134,5773,1,15974.0,1788.0,3,1,4
20135,5773,1,16512.0,2073.0,3,1,4
20136,5138,0,16438.0,2034.0,3,1,4
20137,5138,0,13875.0,738.0,3,1,4
20138,4041,1,11864.0,153.0,3,1,4
20139,5138,1,13304.0,495.0,3,1,4
20140,4041,0,19789.0,3348.0,3,1,4
20141,5773,1,20362.0,3466.0,3,1,4
20142,5773,1,13741.0,667.0,3,1,4
20143,5773,0,16334.0,1981.0,3,1,4
20144,315,1,13449.0,541.0,3,1,4
20145,5773,1,23668.0,3891.0,3,1,4
20146,5773,0,17850.0,2666.0,3,1,4
20147,5138,1,19911.0,3376.0,3,1,4
20148,5773,1,13376.0,519.0,3,1,4
20149,5773,0,16921.0,2257.0,3,1,4
20150,5529,0,22348.0,3783.0,3,1,4
20151,5529,1,18269.0,2853.0,3,1,4
20152,4038,1,18935.0,3078.0,3,1,4
20153,5773,1,16631.0,2128.0,3,1,4
20154,5529,1,18127.0,2778.0,3,1,4
20155,1289,0,17903.0,2695.0,3,1,4
20156,2553,0,15051.0,1286.0,3,1,4
20157,5773,1,16293.0,1964.0,3,1,4
20158,4041,1,14946.0,1224.0,3,1,4
20159,1723,1,15326.0,1432.0,3,1,4
20160,4041,1,20166.0,3422.0,3,1,4
20161,4041,1,16290.0,1960.0,3,1,4
20162,2553,1,14630.0,1078.0,3,1,4
20163,5138,1,18612.0,2977.0,3,1,4
20164,5529,0,14119.0,832.0,3,1,4
20165,5138,1,16690.0,2158.0,3,1,4
20166,1289,1,15181.0,1361.0,3,1,4
20167,5138,0,17683.0,2595.0,3,1,4
20168,5529,1,14920.0,1213.0,3,1,4
20169,4041,1,14067.0,809.0,3,1,4
20170,5138,1,16808.0,2209.0,3,1,4
20171,5138,1,23600.0,3886.0,3,1,4
20172,4041,0,13043.0,411.0,3,1,4
20173,4038,1,14555.0,1047.0,3,1,4
20174,1723,1,13433.0,535.0,3,1,4
20175,5773,1,14214.0,882.0,3,1,4
20176,4041,0,19387.0,3223.0,3,1,4
20177,4041,1,19810.0,3355.0,3,1,4
20178,1723,1,16917.0,2253.0,3,1,4
20179,5529,0,12533.0,289.0,3,1,4
20180,5138,1,12817.0,353.0,3,1,4
20181,4038,0,20741.0,3550.0,3,1,4
20182,1723,0,15661.0,1628.0,3,1,4
20183,5138,1,15532.0,1541.0,3,1,4
20184,5529,1,15666.0,1632.0,3,1,4
20185,5138,1,13918.0,748.0,3,1,4
20186,4041,1,15707.0,1654.0,3,1,4
20187,4038,1,16428.0,2030.0,3,1,4
20188,5138,1,12690.0,324.0,3,1,4
20189,5773,0,17715.0,2606.0,3,1,4
20190,4041,1,22986.0,3845.0,3,1,4
20191,4041,0,15834.0,1714.0,3,1,4
20192,5529,0,15505.0,1527.0,3,1,4
20193,5529,1,14158.0,856.0,3,1,4
20194,4041,0,13757.0,678.0,3,1,4
20195,4041,0,18488.0,2932.0,3,1,4
20196,5138,0,23245.0,3867.0,3,1,4
20197,5529,0,15591.0,1584.0,3,1,4
20198,1289,0,20540.0,3500.0,3,1,4
20199,4041,0,18921.0,3073.0,3,1,4
20200,5138,1,13701.0,643.0,3,1,4
20201,4038,0,20732.0,3547.0,3,1,4
20202,4041,1,16301.0,1969.0,3,1,4
20203,630,0,18983.0,3099.0,3,1,4
20204,4041,1,13649.0,615.0,3,1,4
20205,5138,0,18060.0,2751.0,3,1,4
20206,5138,0,17978.0,2718.0,3,1,4
20207,4041,1,15935.0,1767.0,3,1,4
20208,4038,1,12426.0,258.0,3,1,4
20209,1289,1,15003.0,1248.0,3,1,4
20210,5773,0,17816.0,2647.0,3,1,4
20211,1723,1,20100.0,3410.0,3,1,4
20212,5529,0,22008.0,3734.0,3,1,4
20213,5138,1,17640.0,2580.0,3,1,4
20214,4038,1,12276.0,226.0,3,1,4
20215,1723,1,20158.0,3420.0,3,1,4
20216,5773,1,14869.0,1191.0,3,1,4
20217,5773,1,12828.0,354.0,3,1,4
20218,4041,0,13872.0,736.0,3,1,4
20219,1723,0,15655.0,1623.0,3,1,4
20220,5138,0,17474.0,2515.0,3,1,4
20221,5138,0,12892.0,365.0,3,1,4
20222,1723,1,14783.0,1145.0,3,1,4
20223,1723,1,17362.0,2454.0,3,1,4
20224,1723,1,22399.0,3789.0,3,1,4
20225,5773,1,12105.0,193.0,3,1,4
20226,4041,0,16239.0,1937.0,3,1,4
20227,4038,0,14792.0,1151.0,3,1,4
20228,2553,1,13373.0,518.0,3,1,4
20229,4041,0,20382.0,3474.0,3,1,4
20230,5773,1,14400.333333333334,877.0,11,3,1
20231,5773,1,13093.0,429.0,3,1,4
20232,5773,1,14490.0,1027.0,3,1,4
20233,4041,0,19894.0,3370.0,3,1,4
20234,4041,1,14823.0,1007.5,7,2,2
20235,5529,1,13104.0,432.0,3,1,4
20236,5529,1,15922.5,1540.0,7,2,2
20237,1723,1,19101.0,3135.0,3,1,4
20238,5138,0,18153.0,2792.0,3,1,4
20239,5138,0,18073.0,2759.0,3,1,4
20240,4041,1,16014.0,1814.0,3,1,4
20241,5773,1,22628.0,3806.0,3,1,4
20242,5529,0,21309.0,3641.0,3,1,4
20243,5529,1,19091.0,2877.5,7,2,2
20244,5529,1,11603.0,117.0,3,1,4
20245,1723,1,22659.0,3811.0,3,1,4
20246,5529,1,16780.0,2197.0,3,1,4
20247,5773,1,16942.0,2269.0,3,1,4
20248,4041,0,21935.0,3727.0,3,1,4
20249,5529,1,15602.5,1371.5,7,2,2
20250,5529,0,18210.0,2824.0,3,1,4
20251,4041,0,17796.0,2638.0,3,1,4
20252,5773,1,15300.0,1418.0,3,1,4
20253,5529,1,15379.0,1464.0,3,1,4
20254,4041,1,12489.0,274.0,3,1,4
20255,2553,1,17362.0,2454.0,3,1,4
20256,5529,1,20689.0,3535.0,3,1,4
20257,5529,1,19415.0,3228.0,3,1,4
20258,5529,1,12918.0,374.0,3,1,4
20259,5773,1,15758.0,1677.0,3,1,4
20260,5773,0,19680.0,3311.0,3,1,4
20261,5138,1,16433.0,2032.0,3,1,4
20262,5138,1,12061.0,183.0,3,1,4
20263,4041,0,14190.0,870.0,3,1,4
20264,5773,1,11664.0,127.0,3,1,4
20265,5529,0,15254.0,1396.0,3,1,4
20266,4041,0,22172.0,3755.0,3,1,4
20267,5773,1,16312.0,1971.0,3,1,4
20268,4038,0,17210.0,2384.0,3,1,4
20269,4038,0,16881.0,2237.0,3,1,4
20270,5529,1,17304.0,2129.0,11,3,1
20271,5138,0,18269.0,2853.0,3,1,4
20272,5529,1,13993.0,780.0,3,1,4
20273,4038,0,17565.0,2555.0,3,1,4
20274,2553,1,20032.0,3400.0,3,1,4
20275,630,1,13583.0,579.0,3,1,4
20276,5529,1,14868.0,1189.0,3,1,4
20277,4038,0,16838.0,2222.0,3,1,4
20278,4041,1,8215.0,1.0,3,1,4
20279,1723,1,15734.0,1665.0,3,1,4
20280,5529,0,23885.0,3897.0,3,1,4
20281,2553,0,19330.0,3211.0,3,1,4
20282,4038,1,15705.0,1653.0,3,1,4
20283,4038,1,16021.0,1817.0,3,1,4
20284,5773,0,15261.0,1399.0,3,1,4
20285,1723,1,15896.0,1745.0,3,1,4
20286,5529,1,16209.0,1722.5,7,2,2
20287,315,1,21382.0,3653.0,3,1,4
20288,4038,1,15778.0,1688.0,3,1,4
20289,4038,0,14023.0,788.0,3,1,4
20290,5773,0,20242.0,3438.0,3,1,4
20291,315,1,13758.0,680.0,3,1,4
20292,630,1,20243.0,3440.0,3,1,4
20293,4041,1,19731.0,3332.0,3,1,4
20294,4038,0,17691.0,2599.0,3,1,4
20295,4041,0,16469.0,2053.0,3,1,4
20296,5529,0,18704.0,3011.0,3,1,4
20297,5138,1,14609.0,1068.0,3,1,4
20298,5138,0,16352.0,1991.0,3,1,4
20299,5138,1,11891.0,156.0,3,1,4
20300,5529,1,21341.0,3646.0,3,1,4
20301,5773,1,18652.0,2994.0,3,1,4
20302,5138,1,17414.0,2476.0,3,1,4
20303,4038,1,14699.0,1110.0,3,1,4
20304,5138,1,13739.0,665.0,3,1,4
20305,2553,0,15815.0,1704.0,3,1,4
20306,5529,1,12708.0,328.0,3,1,4
20307,4038,0,20581.0,3507.0,3,1,4
20308,4041,0,14721.0,1119.0,3,1,4
20309,5138,1,20581.0,3507.0,3,1,4
20310,4041,0,20335.0,3458.0,3,1,4
20311,5773,0,15502.0,1524.0,3,1,4
20312,4041,0,14642.0,1085.0,3,1,4
20313,4041,1,16284.0,1955.0,3,1,4
20314,5773,1,16052.0,1838.0,3,1,4
20315,5529,1,17456.0,2503.0,3,1,4
20316,4041,0,15487.0,1516.0,3,1,4
20317,5138,0,18254.0,2847.0,3,1,4
20318,2553,0,17158.0,2367.0,3,1,4
20319,5529,0,20517.0,3499.0,3,1,4
20320,4041,1,13628.0,598.0,3,1,4
20321,5138,1,11477.0,103.0,3,1,4
20322,2553,1,21233.0,3622.0,3,1,4
20323,5773,0,20783.0,3556.0,3,1,4
20324,5138,1,16022.0,1818.0,3,1,4
20325,200,1,14108.0,826.0,3,1,4
20326,630,1,13898.0,745.0,3,1,4
20327,5138,0,19206.0,3176.0,3,1,4
20328,4041,0,18154.0,2794.0,3,1,4
20329,5529,1,17430.0,2485.0,3,1,4
20330,4041,1,12954.0,385.0,3,1,4
20331,5529,0,18954.0,3083.0,3,1,4
20332,4041,1,12149.0,204.0,3,1,4
20333,5138,1,18580.0,2970.0,3,1,4
20334,4038,1,14626.0,1076.0,3,1,4
20335,4041,0,16398.0,2013.0,3,1,4
20336,5529,1,11266.0,77.0,3,1,4
20337,5529,1,14413.0,987.0,3,1,4
20338,5773,1,13517.0,557.0,3,1,4
20339,5138,1,18787.0,3032.0,3,1,4
20340,5773,0,15571.0,1568.0,3,1,4
20341,2553,1,18016.0,2733.0,3,1,4
20342,5529,0,13742.0,668.0,3,1,4
20343,2553,1,15178.0,1357.0,3,1,4
20344,1723,1,13567.0,575.0,3,1,4
20345,1289,1,17055.0,2328.0,3,1,4
20346,5529,1,12554.0,300.0,3,1,4
20347,5529,1,17643.0,2581.0,3,1,4
20348,5138,1,17013.0,2311.0,3,1,4
20349,4038,1,19656.0,3302.0,3,1,4
20350,5529,0,15836.0,1716.0,3,1,4
20351,5529,1,14546.0,1043.0,3,1,4
20352,4038,1,13521.0,559.0,3,1,4
20353,4041,1,15779.0,1689.0,3,1,4
20354,4041,0,22945.0,3837.0,3,1,4
20355,4041,0,14490.0,1027.0,3,1,4
20356,2553,1,17661.0,2589.0,3,1,4
20357,5138,1,15605.333333333334,1333.3333333333333,11,3,1
20358,5529,1,18533.0,2951.0,3,1,4
20359,5773,1,16074.0,1853.0,3,1,4
20360,5773,1,14461.0,1010.0,3,1,4
20361,4038,1,13265.0,477.0,3,1,4
20362,4041,1,23952.0,3900.0,3,1,4
20363,5138,1,12884.0,362.0,3,1,4
20364,5529,1,20614.0,3514.0,3,1,4
20365,4041,0,22649.0,3810.0,3,1,4
20366,4038,1,14972.0,1237.0,3,1,4
20367,4041,1,12526.0,269.0,7,2,2
20368,4038,0,18896.0,3060.0,3,1,4
20369,2553,1,17331.0,2441.0,3,1,4
20370,1289,1,16007.0,1811.0,3,1,4
20371,5773,0,14871.333333333334,1047.3333333333333,11,3,1
20372,4041,0,19429.0,3235.0,3,1,4
20373,5529,0,18192.0,2821.0,3,1,4
20374,1723,0,21184.0,3613.0,3,1,4
20375,200,1,20903.0,3318.0,7,2,2
20376,1289,1,19027.0,3117.0,3,1,4
20377,5773,0,18813.0,3040.0,3,1,4
20378,1289,1,18730.0,3015.0,3,1,4
20379,5773,1,20797.0,3557.0,3,1,4
20380,4038,1,13810.0,699.0,3,1,4
20381,4041,0,15576.0,1572.0,3,1,4
20382,315,1,14859.0,1187.0,3,1,4
20383,1723,1,15103.0,1310.0,3,1,4
20384,1723,1,18025.0,2738.0,3,1,4
20385,4041,0,14621.0,1071.0,3,1,4
20386,5773,1,14617.0,1070.0,3,1,4
20387,5773,1,15346.0,1442.0,3,1,4
20388,5529,1,13200.0,461.0,3,1,4
20389,5529,1,18671.0,2999.0,3,1,4
20390,5773,1,15849.0,1723.0,3,1,4
20391,4041,0,13637.0,602.0,3,1,4
20392,5138,0,18630.0,2986.0,3,1,4
20393,4041,1,15588.0,1582.0,3,1,4
20394,5138,1,15712.0,1659.0,3,1,4
20395,4041,0,19194.0,3172.0,3,1,4
20396,5773,1,15107.0,1315.0,3,1,4
20397,5529,1,13320.0,505.0,3,1,4
20398,4041,1,23167.0,3860.0,3,1,4
20399,1289,1,16923.0,2258.0,3,1,4
20400,5529,1,12791.0,347.0,3,1,4
20401,1289,1,13606.0,585.0,3,1,4
20402,4041,1,13643.0,609.0,3,1,4
20403,5773,1,17551.0,2549.0,3,1,4
20404,4041,0,20694.0,3538.0,3,1,4
20405,5773,0,21767.0,3706.0,3,1,4
20406,5773,1,11610.0,118.0,3,1,4
20407,2553,1,18381.0,2895.0,3,1,4
20408,5529,1,18374.5,2415.0,7,2,1
20409,1289,0,21144.0,3601.0,3,1,4
20410,5529,1,15442.0,1492.0,3,1,4
20411,4038,0,14584.0,1043.0,7,2,1
20412,2553,1,17937.0,2703.0,3,1,4
20413,2553,1,11628.0,121.0,3,1,4
20414,2553,1,19195.0,3173.0,3,1,4
20415,5529,1,11660.0,126.0,3,1,4
20416,2553,0,19922.0,3378.0,3,1,4
20417,1723,0,16432.0,2031.0,3,1,4
20418,4041,1,12733.0,335.0,3,1,4
20419,315,0,22268.0,3769.0,3,1,4
20420,4041,0,15269.0,1408.0,3,1,4
20421,5773,1,14054.0,804.0,3,1,4
20422,630,1,23273.0,3868.0,3,1,4
20423,5773,0,17519.0,2535.0,3,1,4
20424,2553,0,18343.0,2882.0,3,1,4
20425,5529,0,20459.0,3491.0,3,1,4
20426,630,1,14643.0,1087.0,3,1,4
20427,2553,1,20632.0,3521.0,3,1,4
20428,4038,1,21324.0,3645.0,3,1,4
20429,4038,1,15663.0,1630.0,3,1,4
20430,4038,1,14219.0,883.0,3,1,4
20431,4041,0,21784.0,3708.0,3,1,4
20432,1723,0,12663.0,319.0,3,1,4
20433,5773,0,17727.0,2613.0,3,1,4
20434,5773,1,18067.0,2756.0,3,1,4
20435,5529,0,14033.0,796.0,3,1,4
20436,5773,1,18022.0,2736.0,3,1,4
20437,5773,1,12994.0,396.0,3,1,4
20438,5773,1,20030.0,3124.5,7,2,2
20439,5773,0,20214.0,3433.0,3,1,4
20440,5773,1,17094.0,2345.0,3,1,4
20441,5773,1,15896.0,1745.0,3,1,4
20442,4038,1,10832.0,48.0,3,1,4
20443,4038,1,14248.0,899.0,3,1,4
20444,5773,1,14475.0,1017.0,3,1,4
20445,200,1,18790.0,3033.0,3,1,4
20446,1723,0,15018.0,1260.0,3,1,4
20447,2553,1,16116.0,1880.0,3,1,4
20448,5138,1,15907.0,1750.0,3,1,4
20449,5138,0,18577.0,2968.0,3,1,4
20450,5773,0,19301.0,3200.0,3,1,4
20451,5529,0,19709.0,3323.0,3,1,4
20452,2553,1,16459.0,2047.0,3,1,4
20453,1723,1,15603.0,1591.0,3,1,4
20454,5529,0,20334.0,3455.0,3,1,4
20455,5529,0,20916.0,3576.0,3,1,4
20456,630,1,16036.0,1828.0,3,1,4
20457,5529,0,18664.0,2997.0,3,1,4
20458,1723,0,18091.0,2766.0,3,1,4
20459,5138,1,13955.0,766.0,3,1,4
20460,2553,1,17344.0,2445.0,3,1,4
20461,4041,1,15066.0,1294.0,3,1,4
20462,5529,0,14333.0,942.0,3,1,4
20463,5773,1,13697.0,639.0,3,1,4
20464,5138,1,13799.0,695.0,3,1,4
20465,4041,0,15529.0,1329.5,7,2,2
20466,4038,0,23611.0,3888.0,3,1,4
20467,4041,0,16135.0,1886.0,3,1,4
20468,5773,1,17480.0,2519.0,3,1,4
20469,4041,0,17604.0,2568.0,3,1,4
20470,1723,1,13972.0,771.0,3,1,4
20472,5529,1,12941.0,383.0,3,1,4
20473,5138,1,15535.0,1544.0,3,1,4
20474,5138,1,15418.0,1483.0,3,1,4
20475,4038,1,16762.0,2194.0,3,1,4
20476,4041,0,14604.0,1064.0,3,1,4
20477,4041,1,15937.0,1771.0,3,1,4
20478,4038,1,18682.0,3005.0,3,1,4
20479,5138,1,15086.0,1301.0,3,1,4
20480,5529,1,16094.0,1868.0,3,1,4
20481,5138,1,12502.0,281.0,3,1,4
20482,5529,1,15282.0,1412.0,3,1,4
20483,5529,1,13500.0,552.0,3,1,4
20484,4041,1,13029.0,407.0,3,1,4
20485,1289,1,18030.0,2740.0,3,1,4
20486,5529,1,13519.0,558.0,3,1,4
20487,5773,1,20273.0,3448.0,3,1,4
20488,5138,0,23238.0,3865.0,3,1,4
20489,2553,1,14398.0,980.0,3,1,4
20490,4041,0,19525.5,3003.0,7,2,2
20491,5773,1,15911.0,1753.0,3,1,4
20492,5529,1,14382.0,971.0,3,1,4
20493,1723,0,21281.0,3636.0,3,1,4
20494,5529,1,20300.0,3450.0,3,1,4
20495,4038,1,14924.0,1214.0,3,1,4
20496,5773,1,18530.0,2946.0,3,1,4
20497,5138,1,19178.0,3169.0,3,1,4
20498,4041,0,14686.0,1103.0,3,1,4
20499,5138,1,14839.0,1173.0,3,1,4
20500,5529,0,19458.0,3244.0,3,1,4
20501,4038,1,14652.0,1092.0,3,1,4
20502,5529,0,20916.0,3576.0,3,1,4
20503,5773,0,15171.0,1352.0,3,1,4
20504,1723,0,18384.0,2896.0,3,1,4
20505,4038,1,12710.0,329.0,3,1,4
20506,5773,1,15778.5,1489.5,7,2,2
20507,5529,0,13793.0,691.0,3,1,4
20508,5138,1,13336.0,509.0,3,1,4
20509,4041,1,8635.0,5.0,3,1,4
20510,4041,0,16030.0,1821.0,3,1,4
20511,5138,1,15958.0,1777.0,3,1,4
20512,5138,1,11034.0,58.0,3,1,4
20513,5773,1,13693.0,637.0,3,1,4
20514,5138,1,14481.0,1022.0,3,1,4
20515,4038,0,13736.0,663.0,3,1,4
20516,5138,1,15461.0,1498.0,3,1,4
20517,5138,1,14607.0,1065.0,3,1,4
20518,5773,0,13847.0,721.0,3,1,4
20519,315,1,14355.0,953.0,3,1,4
20520,5529,1,13101.0,431.0,3,1,4
20521,5529,1,14659.0,937.5,7,2,2
20522,1723,1,15739.0,1667.0,3,1,4
20523,200,1,15352.0,1446.0,3,1,4
20524,5773,0,16476.0,2056.0,3,1,4
20525,5138,0,17021.0,2317.0,3,1,4
20526,5773,0,13828.5,696.0,7,2,1
20527,5773,1,13201.5,614.0,7,2,1
20528,1289,1,15345.5,1305.0,7,2,2
20529,4038,1,16533.0,2085.0,3,1,4
20530,5529,1,20354.0,3464.0,3,1,4
20531,5529,0,17692.0,2600.0,3,1,4
20532,5138,0,22253.0,3766.0,3,1,4
20533,2553,1,17001.0,2302.0,3,1,4
20534,4038,1,13796.0,694.0,3,1,4
20535,4038,1,16615.0,2122.0,3,1,4
20536,630,0,19670.0,3306.0,3,1,4
20537,5138,0,19140.0,3150.0,3,1,4
20538,5138,1,14484.0,1025.0,3,1,4
20539,1723,1,15741.0,1668.0,3,1,4
20540,4041,0,11330.0,83.0,3,1,4
20541,4041,1,17231.0,2395.0,3,1,4
20542,5138,1,13885.0,742.0,3,1,4
20543,4041,1,15769.0,1681.0,3,1,4
20544,5773,1,14478.0,1021.0,3,1,4
20545,5529,0,16790.0,2203.0,3,1,4
20546,5529,0,15029.0,1272.0,3,1,4
20547,5773,0,17331.0,2441.0,3,1,4
20548,5529,1,11861.0,152.0,3,1,4
20549,2553,1,14080.0,817.0,3,1,4
20550,5138,1,11098.0,65.0,3,1,4
20551,1289,1,14735.0,1123.0,3,1,4
20552,1723,1,17783.0,2631.0,3,1,4
20553,5773,0,18073.0,2759.0,3,1,4
20554,5529,0,17402.0,2470.0,3,1,4
20555,4038,1,15946.0,1774.0,3,1,4
20556,5529,1,16378.0,2000.0,3,1,4
20557,4041,1,10035.0,19.0,3,1,4
20558,4038,1,17519.0,2535.0,3,1,4
20559,5138,0,19366.0,3220.0,3,1,4
20560,5529,1,12635.0,312.0,3,1,4
20561,1289,1,19774.0,3342.0,3,1,4
20562,5529,1,16015.0,1815.0,3,1,4
20563,4041,0,16091.0,1866.0,3,1,4
20564,5138,1,13311.0,502.0,3,1,4
20565,4038,0,17334.5,2128.5,7,2,2
20566,5529,1,15021.0,1264.0,3,1,4
20567,4041,0,17942.0,2705.0,3,1,4
20568,4038,1,13179.0,449.0,3,1,4
20569,2553,1,17242.0,2402.0,3,1,4
20570,1723,0,22575.0,3803.0,3,1,4
20571,315,1,22136.0,3749.0,3,1,4
20572,1723,0,23038.0,3854.0,3,1,4
20573,2553,1,18519.0,2938.0,3,1,4
20574,5138,1,15251.0,1395.0,3,1,4
20575,5138,1,13532.5,531.5,7,2,2
20576,1289,0,15940.0,1772.0,3,1,4
20577,5529,1,16562.0,2105.0,3,1,4
20578,5529,1,20330.0,3454.0,3,1,4
20579,5529,0,16872.0,2234.0,3,1,4
20580,5138,1,13976.0,772.0,3,1,4
20581,5138,1,13931.0,753.0,3,1,4
20582,1723,0,19352.0,3216.0,3,1,4
20583,5138,0,17806.0,2642.0,3,1,4
20584,4038,1,13893.5,688.0,7,2,2
20585,2553,0,18612.0,2977.0,3,1,4
20586,1723,0,16904.0,2248.0,3,1,4
20587,5138,0,15359.0,1450.0,3,1,4
20588,5529,0,19032.0,3119.0,3,1,4
20589,1723,1,18243.0,2842.0,3,1,4
20590,2553,1,14593.0,1061.0,3,1,4
20591,1723,1,12702.0,271.0,7,2,2
20592,4041,1,17540.0,2543.0,3,1,4
20593,4038,0,13613.0,589.0,3,1,4
20594,630,0,18094.0,2768.0,3,1,4
20595,5529,1,19446.0,3241.0,3,1,4
20596,5529,0,19900.0,3373.0,3,1,4
20597,4038,1,14751.0,1134.0,3,1,4
20598,5138,1,16200.0,1916.0,3,1,4
20599,2553,0,15367.0,1456.0,3,1,4
20600,5773,0,19468.0,3251.0,3,1,4
20601,5529,1,17008.0,2306.0,3,1,4
20602,5529,1,14502.0,1030.0,3,1,4
20603,5529,0,13253.0,474.0,3,1,4
20604,5138,1,18691.0,3009.0,3,1,4
20605,5138,1,14784.0,1148.0,3,1,4
20606,1289,1,17852.0,2667.0,3,1,4
20607,5773,1,16997.0,2301.0,3,1,4
20608,5773,1,12468.0,271.0,3,1,4
20609,5138,1,14623.0,1073.0,3,1,4
20610,5138,0,15673.0,1640.0,3,1,4
20611,5529,0,14362.0,959.0,3,1,4
20612,5529,1,15144.5,1408.0,7,2,2
20613,4041,1,22256.0,3767.0,3,1,4
20614,1289,0,13884.0,741.0,3,1,4
20615,1723,1,15603.0,1591.0,3,1,4
20616,4038,0,17989.0,2720.0,3,1,4
20617,5529,1,19807.0,3351.0,3,1,4
20618,5773,1,18243.0,2842.0,3,1,4
20619,5529,1,17648.0,2585.0,3,1,4
20620,5529,1,22430.0,3792.0,3,1,4
20621,2553,1,19751.0,3338.0,3,1,4
20622,4041,0,16546.0,2093.0,3,1,4
20623,2553,1,14362.0,959.0,3,1,4
20624,4038,1,19054.0,3124.0,3,1,4
20625,5138,0,14073.0,813.0,3,1,4
20626,5773,1,19018.0,3116.0,3,1,4
20627,4038,1,13221.0,466.0,3,1,4
20628,2553,0,22662.0,3812.0,3,1,4
20629,2553,1,13164.0,444.0,3,1,4
20630,5138,0,21182.5,3406.0,7,2,2
20631,5529,0,13525.0,560.0,3,1,4
20632,5138,1,15262.0,1401.0,3,1,4
20633,5773,0,16781.0,2199.0,3,1,4
20634,5529,0,19554.0,3270.0,3,1,4
20635,5529,0,23885.0,3897.0,3,1,4
20636,4041,0,22291.0,3772.0,3,1,4
20637,5773,1,16391.0,2008.0,3,1,4
20638,5529,1,14205.5,744.0,7,2,2
20639,5138,1,12516.0,284.0,3,1,4
20640,5138,0,17686.0,2596.0,3,1,4
20641,5529,0,16713.0,2168.0,3,1,4
20642,1289,1,24250.0,3906.0,3,1,4
20643,5529,1,11518.0,109.0,3,1,4
20644,5529,1,18912.0,3072.0,3,1,4
20645,2553,1,18328.0,2878.0,3,1,4
20646,4038,1,21073.0,3591.0,3,1,4
20647,5773,1,15176.0,1355.0,3,1,4
20648,4038,1,16398.0,2013.0,3,1,4
20649,2553,1,15152.5,1191.5,7,2,1
20650,5138,1,14979.0,1240.0,3,1,4
20651,5773,1,22562.0,3801.0,3,1,4
20652,4038,1,19650.0,3299.0,3,1,4
20653,1289,1,16989.0,2298.0,3,1,4
20654,5138,0,16949.0,2275.0,3,1,4
20655,5138,0,19191.5,2708.0,7,2,1
20656,5529,1,19709.0,3323.0,3,1,4
20657,4041,0,13921.0,749.0,3,1,4
20658,5773,1,15692.0,1643.0,3,1,4
20659,4041,1,14093.0,819.0,3,1,4
20660,5529,1,17741.0,2283.0,7,2,1
20661,4038,0,15489.0,1518.0,3,1,4
20662,5529,0,23354.0,3876.0,3,1,4
20663,5773,1,14084.0,818.0,3,1,4
20664,5529,1,13540.0,567.0,3,1,4
20665,5773,0,18835.0,3045.0,3,1,4
20666,4041,1,13536.0,565.0,3,1,4
